Timestamp,User_ID,Source_IP,Requested_Domain,Bytes_Sent,Bytes_Received
2026-05-31 04:58:30,USR014,10.15.2.23,bitbucket.org,44626,1032791
2026-05-31 05:00:29,USR028,10.15.2.37,w3schools.com,34836,719831
2026-05-31 05:01:16,USR021,10.15.2.30,sciencedirect.com,1857,1048546
2026-05-31 05:01:38,USR033,10.15.2.42,mozilla.org,40846,815486
2026-05-31 05:05:44,USR029,10.15.2.38,telekom.de,40251,432900
2026-05-31 05:09:28,USR024,10.15.2.33,spiegel.de,9970,1477254
2026-05-31 05:12:23,USR005,10.15.2.14,pypi.org,39884,1467760
2026-05-31 05:12:39,USR044,10.15.2.53,uni-mainz.de,25250,355121
2026-05-31 05:12:59,USR026,10.15.2.35,adobe.com,14074,459028
2026-05-31 05:13:03,USR021,10.15.2.30,zdf.de,23651,851561
2026-05-31 05:16:29,USR018,10.15.2.27,wiwo.de,16803,611597
2026-05-31 05:17:41,USR015,10.15.2.24,focus.de,25367,1261204
2026-05-31 05:20:32,USR031,10.15.2.40,jira.com,2090,1441678
2026-05-31 05:21:22,USR037,10.15.2.46,stackoverflow.com,16495,1355663
2026-05-31 05:21:42,USR045,10.15.2.54,welt.de,4739,950428
2026-05-31 05:23:42,USR046,10.15.2.55,notion.so,1933,817519
2026-05-31 05:23:43,USR037,10.15.2.46,zoom.us,23121,755969
2026-05-31 05:25:28,USR025,10.15.2.34,adobe.com,1843,1031612
2026-05-31 05:26:53,USR028,10.15.2.37,researchgate.net,47959,935919
2026-05-31 05:29:28,USR028,10.15.2.37,sciencedirect.com,6362,919215
2026-05-31 05:29:57,USR017,10.15.2.26,hubspot.com,23321,481318
2026-05-31 05:30:22,USR018,10.15.2.27,ieee.org,24525,546964
2026-05-31 05:31:09,USR031,10.15.2.40,aws.amazon.com,10861,355457
2026-05-31 05:32:30,USR015,10.15.2.24,researchgate.net,38870,1354681
2026-05-31 05:36:52,USR034,10.15.2.43,jira.com,39762,1115454
2026-05-31 05:42:10,USR013,10.15.2.22,udemy.com,2878,801946
2026-05-31 05:42:14,USR024,10.15.2.33,sap.com,3644,481367
2026-05-31 05:42:23,USR006,10.15.2.15,linkedin.com,46840,334930
2026-05-31 05:46:16,USR006,10.15.2.15,portal.azure.com,40834,1460176
2026-05-31 05:48:35,USR036,10.15.2.45,teams.microsoft.com,3781,527108
2026-05-31 05:55:19,USR006,10.15.2.15,oracle.com,34923,537078
2026-05-31 05:59:54,USR029,10.15.2.38,dropbox.com,10266,616786
2026-05-31 06:00:35,USR010,10.15.2.19,bitbucket.org,29066,586085
2026-05-31 06:01:12,USR012,10.15.2.21,wiley.com,15513,860709
2026-05-31 06:04:22,USR020,10.15.2.29,github.io,11420,1093584
2026-05-31 06:04:57,USR005,10.15.2.14,codepen.io,15692,195506
2026-05-31 06:06:32,USR040,10.15.2.49,reuters.com,3917,1202848
2026-05-31 06:09:09,USR042,10.15.2.51,accounts.google.com,49068,370981
2026-05-31 06:13:14,USR019,10.15.2.28,office.com,36409,988182
2026-05-31 06:14:17,USR028,10.15.2.37,cloud.google.com,11505,497442
2026-05-31 06:14:51,USR002,10.15.2.11,dropbox.com,13304,1265815
2026-05-31 06:23:35,USR046,10.15.2.55,tagesschau.de,5549,143310
2026-05-31 06:26:54,USR050,10.15.2.59,hs-mainz.de,7152,566226
2026-05-31 06:26:54,USR012,10.15.2.21,mozilla.org,35493,262334
2026-05-31 06:28:17,USR050,10.15.2.59,jira.com,30812,1162644
2026-05-31 06:28:30,USR049,10.15.2.58,ibm.com,24678,377230
2026-05-31 06:29:09,USR010,10.15.2.19,sciencedirect.com,35473,393762
2026-05-31 06:32:03,USR016,10.15.2.25,trello.com,1073,684576
2026-05-31 06:39:44,USR011,10.15.2.20,ebay.de,18347,1078354
2026-05-31 06:41:20,USR002,10.15.2.11,apple.com,33327,1060033
2026-05-31 06:46:24,USR004,10.15.2.13,trello.com,26308,285008
2026-05-31 06:48:37,USR011,10.15.2.20,uni-mainz.de,3668,985704
2026-05-31 06:49:09,USR010,10.15.2.19,trello.com,9169,509354
2026-05-31 06:51:49,USR039,10.15.2.48,teams.microsoft.com,24564,1205481
2026-05-31 06:52:07,USR018,10.15.2.27,udemy.com,30804,517456
2026-05-31 06:56:42,USR030,10.15.2.39,techcrunch.com,11978,1491416
2026-05-31 07:04:08,USR008,10.15.2.17,gstatic.com,47255,522544
2026-05-31 07:04:11,USR011,10.15.2.20,paypal.com,42451,1272896
2026-05-31 07:05:54,USR049,10.15.2.58,teams.microsoft.com,3270,142664
2026-05-31 07:07:03,USR025,10.15.2.34,faz.net,9406,3202
2026-05-31 07:10:23,USR019,10.15.2.28,gstatic.com,30697,1111169
2026-05-31 07:15:39,USR032,10.15.2.41,researchgate.net,44902,830410
2026-05-31 07:17:12,USR036,10.15.2.45,handelsblatt.com,35985,849036
2026-05-31 07:17:21,USR034,10.15.2.43,telekom.de,31080,1359598
2026-05-31 07:18:04,USR034,10.15.2.43,duckduckgo.com,23695,1271861
2026-05-31 07:18:51,USR037,10.15.2.46,confluence.com,47578,851763
2026-05-31 07:20:01,USR049,10.15.2.58,adobe.com,16977,1099797
2026-05-31 07:20:04,USR027,10.15.2.36,cloud.google.com,11437,1057187
2026-05-31 07:22:08,USR032,10.15.2.41,sueddeutsche.de,8773,78371
2026-05-31 07:27:49,USR014,10.15.2.23,uni-mainz.de,5311,1259868
2026-05-31 07:28:59,USR024,10.15.2.33,faz.net,20058,244296
2026-05-31 07:29:53,USR039,10.15.2.48,maps.google.com,27527,804312
2026-05-31 07:31:05,USR025,10.15.2.34,amazon.de,20129,785545
2026-05-31 07:35:08,USR002,10.15.2.11,stackoverflow.com,21114,1023777
2026-05-31 07:35:14,USR013,10.15.2.22,reuters.com,49672,35641
2026-05-31 07:35:14,USR014,10.15.2.23,aws.amazon.com,29043,1340934
2026-05-31 07:36:38,USR049,10.15.2.58,oracle.com,10144,945593
2026-05-31 07:38:20,USR038,10.15.2.47,forbes.com,49601,295276
2026-05-31 07:40:20,USR042,10.15.2.51,portal.azure.com,20290,833228
2026-05-31 07:41:43,USR016,10.15.2.25,stackexchange.com,9826,36347
2026-05-31 07:46:00,USR015,10.15.2.24,linkedin.com,29272,532411
2026-05-31 07:48:58,USR032,10.15.2.41,udemy.com,26664,980004
2026-05-31 07:50:36,USR046,10.15.2.55,github.io,30987,781232
2026-05-31 07:51:41,USR014,10.15.2.23,reuters.com,30862,275498
2026-05-31 07:52:26,USR027,10.15.2.36,fedex.com,3865,516569
2026-05-31 07:54:46,USR010,10.15.2.19,nytimes.com,42444,214409
2026-05-31 07:54:58,USR019,10.15.2.28,stackexchange.com,25012,113399
2026-05-31 07:59:50,USR023,10.15.2.32,faz.net,30980,812668
2026-05-31 08:00:45,USR042,10.15.2.51,codepen.io,28902,165836
2026-05-31 08:04:13,USR039,10.15.2.48,welt.de,19764,746015
2026-05-31 08:04:44,USR033,10.15.2.42,dropbox.com,36650,1002568
2026-05-31 08:05:47,USR003,10.15.2.12,aws.amazon.com,31921,144093
2026-05-31 08:07:16,USR023,10.15.2.32,forbes.com,22222,407755
2026-05-31 08:16:15,USR020,10.15.2.29,cloud.google.com,33708,350012
2026-05-31 08:17:38,USR001,10.15.2.10,wikipedia.org,7138,308056
2026-05-31 08:20:40,USR048,10.15.2.57,sciencedirect.com,47102,1179739
2026-05-31 08:21:50,USR018,10.15.2.27,zoom.us,4424,53765
2026-05-31 08:24:12,USR033,10.15.2.42,wiwo.de,14832,1324620
2026-05-31 08:30:26,USR034,10.15.2.43,ebay.de,24831,52624
2026-05-31 08:31:44,USR029,10.15.2.38,arxiv.org,26938,702534
2026-05-31 08:32:10,USR040,10.15.2.49,stripe.com,30665,729556
2026-05-31 08:32:46,USR040,10.15.2.49,handelsblatt.com,21900,599535
2026-05-31 08:34:01,USR024,10.15.2.33,faz.net,3836,1086222
2026-05-31 08:34:57,USR038,10.15.2.47,box.com,8580,921386
2026-05-31 08:35:05,USR049,10.15.2.58,arxiv.org,32449,910922
2026-05-31 08:38:42,USR049,10.15.2.58,springer.com,34183,77824
2026-05-31 08:41:07,USR043,10.15.2.52,paypal.com,36413,1189723
2026-05-31 08:43:19,USR033,10.15.2.42,wikimedia.org,4909,323556
2026-05-31 08:43:49,USR025,10.15.2.34,sap.com,22136,1387412
2026-05-31 08:46:12,USR046,10.15.2.55,confluence.com,29326,1334120
2026-05-31 08:47:08,USR018,10.15.2.27,github.com,9934,300238
2026-05-31 08:47:18,USR049,10.15.2.58,trello.com,13366,197432
2026-05-31 08:48:29,USR040,10.15.2.49,stackexchange.com,25658,580310
2026-05-31 08:50:38,USR026,10.15.2.35,w3schools.com,14933,89853
2026-05-31 08:51:54,USR003,10.15.2.12,ard.de,20351,27406
2026-05-31 08:52:10,USR009,10.15.2.18,n-tv.de,13246,879397
2026-05-31 08:53:13,USR037,10.15.2.46,codepen.io,13191,877747
2026-05-31 08:55:19,USR010,10.15.2.19,dropbox.com,28478,1149259
2026-05-31 08:55:59,USR037,10.15.2.46,office.com,17221,443693
2026-05-31 08:56:04,USR001,10.15.2.10,raw.githubusercontent.com,4840,344656
2026-05-31 08:58:07,USR003,10.15.2.12,fedex.com,17900,1014220
2026-05-31 09:00:45,USR005,10.15.2.14,bloomberg.com,14858,984110
2026-05-31 09:00:45,USR011,10.15.2.20,atlassian.net,44580,1036907
2026-05-31 09:01:42,USR008,10.15.2.17,sciencedirect.com,5740,1405869
2026-05-31 09:04:17,USR030,10.15.2.39,zeit.de,22961,1295519
2026-05-31 09:06:01,USR047,10.15.2.56,golem.de,24887,985409
2026-05-31 09:06:20,USR017,10.15.2.26,w3schools.com,38317,1173403
2026-05-31 09:06:35,USR036,10.15.2.45,sap.com,49135,695318
2026-05-31 09:07:41,USR041,10.15.2.50,theguardian.com,44077,686789
2026-05-31 09:09:23,USR034,10.15.2.43,salesforce.com,10697,1402377
2026-05-31 09:15:10,USR044,10.15.2.53,xing.com,47460,1238857
2026-05-31 09:22:18,USR034,10.15.2.43,gitlab.com,45234,587031
2026-05-31 09:22:56,USR039,10.15.2.48,zoom.us,16575,476373
2026-05-31 09:24:36,USR002,10.15.2.11,welt.de,28934,1015754
2026-05-31 09:25:26,USR018,10.15.2.27,heise.de,22005,1069104
2026-05-31 09:26:24,USR020,10.15.2.29,webex.com,33194,850736
2026-05-31 09:27:44,USR004,10.15.2.13,ieee.org,39277,631863
2026-05-31 09:27:47,USR017,10.15.2.26,udemy.com,7479,312319
2026-05-31 09:30:46,USR036,10.15.2.45,jira.com,15155,461176
2026-05-31 09:33:34,USR016,10.15.2.25,telekom.de,30931,323405
2026-05-31 09:34:55,USR007,10.15.2.16,zdf.de,46203,1139095
2026-05-31 09:35:35,USR033,10.15.2.42,bbc.co.uk,24289,867379
2026-05-31 09:38:19,USR048,10.15.2.57,jsfiddle.net,26704,881318
2026-05-31 09:38:57,USR037,10.15.2.46,welt.de,22206,629225
2026-05-31 09:39:12,USR006,10.15.2.15,cdnjs.cloudflare.com,16392,342672
2026-05-31 09:39:33,USR040,10.15.2.49,zeit.de,32034,1392165
2026-05-31 09:40:45,USR005,10.15.2.14,coursera.org,21075,121334
2026-05-31 09:44:03,USR028,10.15.2.37,dhl.de,27102,908321
2026-05-31 09:44:21,USR010,10.15.2.19,arxiv.org,27646,994318
2026-05-31 09:47:50,USR002,10.15.2.11,atlassian.net,22374,778743
2026-05-31 09:50:27,USR008,10.15.2.17,tagesschau.de,20685,496261
2026-05-31 09:50:41,USR032,10.15.2.41,raw.githubusercontent.com,32734,833195
2026-05-31 09:54:55,USR038,10.15.2.47,handelsblatt.com,14526,852012
2026-05-31 09:55:11,USR028,10.15.2.37,wiwo.de,15908,602766
2026-05-31 10:03:42,USR016,10.15.2.25,reuters.com,40514,347808
2026-05-31 10:04:59,USR022,10.15.2.31,welt.de,10932,1256059
2026-05-31 10:07:31,USR021,10.15.2.30,cnn.com,39392,792306
2026-05-31 10:08:27,USR006,10.15.2.15,theguardian.com,7096,174165
2026-05-31 10:10:32,USR006,10.15.2.15,reuters.com,48828,19804
2026-05-31 10:11:14,USR010,10.15.2.19,stackoverflow.com,35913,900719
2026-05-31 10:16:42,USR032,10.15.2.41,miro.com,6549,1464519
2026-05-31 10:19:25,USR042,10.15.2.51,salesforce.com,10454,109705
2026-05-31 10:19:58,USR001,10.15.2.10,wikimedia.org,31381,374397
2026-05-31 10:20:17,USR003,10.15.2.12,golem.de,9247,613158
2026-05-31 10:22:47,USR024,10.15.2.33,portal.azure.com,44981,1439936
2026-05-31 10:23:14,USR045,10.15.2.54,cnn.com,23912,1398825
2026-05-31 10:23:20,USR037,10.15.2.46,reuters.com,6235,86787
2026-05-31 10:26:57,USR011,10.15.2.20,arxiv.org,20800,694357
2026-05-31 10:27:20,USR007,10.15.2.16,forbes.com,3052,1224353
2026-05-31 10:30:27,USR006,10.15.2.15,techcrunch.com,3089,1290413
2026-05-31 10:33:59,USR001,10.15.2.10,wikipedia.org,13099,358378
2026-05-31 10:35:09,USR026,10.15.2.35,bahn.de,32636,227524
2026-05-31 10:35:12,USR018,10.15.2.27,researchgate.net,39387,613169
2026-05-31 10:37:19,USR040,10.15.2.49,udemy.com,34977,152330
2026-05-31 10:38:01,USR040,10.15.2.49,wikimedia.org,19141,292698
2026-05-31 10:41:16,USR005,10.15.2.14,bing.com,30799,1273225
2026-05-31 10:46:28,USR017,10.15.2.26,arxiv.org,10814,1351441
2026-05-31 10:47:52,USR050,10.15.2.59,wiwo.de,46371,1081805
2026-05-31 10:53:28,USR007,10.15.2.16,accounts.google.com,33033,1273888
2026-05-31 10:54:01,USR015,10.15.2.24,stackoverflow.com,45656,596955
2026-05-31 10:54:01,USR003,10.15.2.12,jira.com,26281,712216
2026-05-31 10:57:34,USR043,10.15.2.52,salesforce.com,11169,1459329
2026-05-31 10:58:46,USR031,10.15.2.40,dropbox.com,30155,754357
2026-05-31 11:00:53,USR033,10.15.2.42,python.org,20580,617835
2026-05-31 11:02:48,USR042,10.15.2.51,sueddeutsche.de,46745,843155
2026-05-31 11:03:34,USR027,10.15.2.36,ard.de,15909,650703
2026-05-31 11:09:05,USR043,10.15.2.52,sciencedirect.com,21904,443549
2026-05-31 11:10:26,USR016,10.15.2.25,paypal.com,30730,313890
2026-05-31 11:10:37,USR046,10.15.2.55,wikipedia.org,10672,79170
2026-05-31 11:13:28,USR006,10.15.2.15,npmjs.com,4350,1234460
2026-05-31 11:13:53,USR008,10.15.2.17,tagesschau.de,10178,227809
2026-05-31 11:14:37,USR029,10.15.2.38,accounts.google.com,8764,315161
2026-05-31 11:19:02,USR047,10.15.2.56,heise.de,5313,594393
2026-05-31 11:19:18,USR050,10.15.2.59,ebay.de,22305,1444265
2026-05-31 11:21:04,USR021,10.15.2.30,paypal.com,38463,503752
2026-05-31 11:21:42,USR046,10.15.2.55,computerbase.de,32061,914963
2026-05-31 11:22:40,USR027,10.15.2.36,udemy.com,8535,1353218
2026-05-31 11:22:58,USR043,10.15.2.52,heise.de,44516,1159880
2026-05-31 11:24:01,USR047,10.15.2.56,microsoft.com,39013,636484
2026-05-31 11:27:53,USR046,10.15.2.55,microsoft.com,14247,994431
2026-05-31 11:28:22,USR042,10.15.2.51,developer.mozilla.org,2717,765802
2026-05-31 11:28:54,USR011,10.15.2.20,theguardian.com,26111,403580
2026-05-31 11:32:28,USR023,10.15.2.32,jsfiddle.net,4829,104576
2026-05-31 11:38:28,USR003,10.15.2.12,zeit.de,17026,818964
2026-05-31 11:39:37,USR012,10.15.2.21,webex.com,33111,974038
2026-05-31 11:45:07,USR043,10.15.2.52,dhl.de,26549,1489177
2026-05-31 11:45:20,USR021,10.15.2.30,theguardian.com,29965,280718
2026-05-31 11:46:15,USR021,10.15.2.30,arxiv.org,49342,1485492
2026-05-31 11:48:18,USR028,10.15.2.37,maps.google.com,43649,662159
2026-05-31 11:53:33,USR049,10.15.2.58,cloudflare.com,37630,1469702
2026-05-31 11:55:02,USR012,10.15.2.21,ard.de,987,346308
2026-05-31 11:57:15,USR017,10.15.2.26,fedex.com,27749,197488
2026-05-31 11:58:51,USR032,10.15.2.41,ieee.org,22425,312730
2026-05-31 11:59:00,USR003,10.15.2.12,ibm.com,9697,505365
2026-05-31 11:59:49,USR033,10.15.2.42,slack.com,40078,1040840
2026-05-31 12:05:44,USR018,10.15.2.27,webex.com,13755,380563
2026-05-31 12:10:02,USR027,10.15.2.36,apple.com,3019,21346
2026-05-31 12:10:39,USR041,10.15.2.50,springer.com,24140,1493840
2026-05-31 12:11:21,USR022,10.15.2.31,accounts.google.com,40796,784287
2026-05-31 12:12:10,USR022,10.15.2.31,atlassian.net,679,221356
2026-05-31 12:13:01,USR031,10.15.2.40,xing.com,33338,425023
2026-05-31 12:13:18,USR014,10.15.2.23,dropbox.com,10186,699340
2026-05-31 12:17:24,USR044,10.15.2.53,microsoft.com,43666,1061022
2026-05-31 12:25:16,USR018,10.15.2.27,faz.net,35291,821336
2026-05-31 12:26:59,USR034,10.15.2.43,raw.githubusercontent.com,39198,1286429
2026-05-31 12:29:28,USR040,10.15.2.49,springer.com,13388,914130
2026-05-31 12:30:27,USR050,10.15.2.59,pypi.org,48424,84680
2026-05-31 12:31:39,USR030,10.15.2.39,coursera.org,47627,1241364
2026-05-31 12:33:50,USR036,10.15.2.45,jsfiddle.net,19518,1131929
2026-05-31 12:39:49,USR049,10.15.2.58,docker.com,30413,95351
2026-05-31 12:40:22,USR019,10.15.2.28,mozilla.org,22297,39570
2026-05-31 12:42:02,USR027,10.15.2.36,coursera.org,39121,1317003
2026-05-31 12:49:47,USR005,10.15.2.14,github.io,31597,877026
2026-05-31 12:49:59,USR030,10.15.2.39,linkedin.com,40395,1201356
2026-05-31 12:50:54,USR015,10.15.2.24,sueddeutsche.de,21155,1241193
2026-05-31 12:52:21,USR015,10.15.2.24,cloud.google.com,29943,557117
2026-05-31 12:58:36,USR020,10.15.2.29,duckduckgo.com,43233,83181
2026-05-31 13:00:48,USR015,10.15.2.24,codepen.io,44306,1217433
2026-05-31 13:00:56,USR017,10.15.2.26,stackoverflow.com,26374,558512
2026-05-31 13:01:37,USR001,10.15.2.10,office.com,35282,482710
2026-05-31 13:02:19,USR003,10.15.2.12,nytimes.com,15035,944145
2026-05-31 13:04:16,USR016,10.15.2.25,workday.com,26516,6719
2026-05-31 13:04:21,USR028,10.15.2.37,pypi.org,3630,161605
2026-05-31 13:06:47,USR018,10.15.2.27,developer.mozilla.org,35578,1148189
2026-05-31 13:08:15,USR027,10.15.2.36,mozilla.org,1571,1054249
2026-05-31 13:10:32,USR047,10.15.2.56,sueddeutsche.de,42444,644156
2026-05-31 13:11:59,USR050,10.15.2.59,raw.githubusercontent.com,39837,1393070
2026-05-31 13:12:05,USR004,10.15.2.13,portal.azure.com,33047,1218717
2026-05-31 13:13:45,USR014,10.15.2.23,stackoverflow.com,35502,1388822
2026-05-31 13:29:09,USR036,10.15.2.45,npmjs.com,19345,245000
2026-05-31 13:30:37,USR016,10.15.2.25,dhl.de,25995,1177987
2026-05-31 13:30:58,USR047,10.15.2.56,jira.com,22034,373692
2026-05-31 13:31:45,USR035,10.15.2.44,welt.de,43498,421969
2026-05-31 13:33:44,USR001,10.15.2.10,spiegel.de,45397,902727
2026-05-31 13:34:48,USR006,10.15.2.15,nytimes.com,22046,1358528
2026-05-31 13:40:39,USR016,10.15.2.25,codepen.io,31948,45391
2026-05-31 13:41:05,USR007,10.15.2.16,trello.com,9011,543470
2026-05-31 13:41:45,USR011,10.15.2.20,mozilla.org,43587,615032
2026-05-31 13:42:17,USR043,10.15.2.52,theguardian.com,17348,873525
2026-05-31 13:44:39,USR011,10.15.2.20,codepen.io,28447,430014
2026-05-31 13:47:00,USR047,10.15.2.56,sueddeutsche.de,11241,759972
2026-05-31 13:47:43,USR007,10.15.2.16,techcrunch.com,19425,651052
2026-05-31 13:49:07,USR035,10.15.2.44,hubspot.com,45821,1152666
2026-05-31 13:50:59,USR041,10.15.2.50,tagesschau.de,4995,161857
2026-05-31 13:52:02,USR010,10.15.2.19,telekom.de,8458,8979
2026-05-31 13:52:34,USR016,10.15.2.25,sharepoint.com,4824,568338
2026-05-31 13:52:48,USR012,10.15.2.21,tagesschau.de,7929,948427
2026-05-31 13:54:27,USR022,10.15.2.31,developer.mozilla.org,8458,1051547
2026-05-31 13:55:48,USR050,10.15.2.59,fonts.googleapis.com,35535,977799
2026-05-31 13:56:17,USR033,10.15.2.42,bitbucket.org,8501,1011237
2026-05-31 13:57:15,USR043,10.15.2.52,hs-mainz.de,40763,585638
2026-05-31 13:57:35,USR006,10.15.2.15,n-tv.de,23847,195001
2026-05-31 13:58:49,USR023,10.15.2.32,n-tv.de,12060,815444
2026-05-31 13:59:22,USR013,10.15.2.22,focus.de,36237,526866
2026-05-31 14:00:11,USR047,10.15.2.56,slack.com,1694,1302951
2026-05-31 14:03:16,USR050,10.15.2.59,n-tv.de,6163,135028
2026-05-31 14:04:15,USR011,10.15.2.20,fonts.googleapis.com,10055,719438
2026-05-31 14:04:28,USR011,10.15.2.20,apple.com,34715,1448048
2026-05-31 14:05:04,USR035,10.15.2.44,raw.githubusercontent.com,13225,1005886
2026-05-31 14:07:08,USR049,10.15.2.58,coursera.org,41890,738902
2026-05-31 14:07:23,USR002,10.15.2.11,apple.com,22794,818375
2026-05-31 14:07:28,USR049,10.15.2.58,stackexchange.com,28837,219200
2026-05-31 14:10:05,USR033,10.15.2.42,dhl.de,26875,447351
2026-05-31 14:10:48,USR011,10.15.2.20,sap.com,12961,1304488
2026-05-31 14:11:38,USR041,10.15.2.50,raw.githubusercontent.com,32181,1231674
2026-05-31 14:12:01,USR048,10.15.2.57,microsoft.com,46201,142300
2026-05-31 14:15:21,USR048,10.15.2.57,portal.azure.com,15360,1379882
2026-05-31 14:15:54,USR050,10.15.2.59,github.io,32899,1171073
2026-05-31 14:19:48,USR050,10.15.2.59,ard.de,30505,814175
2026-05-31 14:21:11,USR021,10.15.2.30,pypi.org,42608,775578
2026-05-31 14:23:07,USR013,10.15.2.22,accounts.google.com,3250,78293
2026-05-31 14:28:58,USR029,10.15.2.38,zeit.de,12826,9805
2026-05-31 14:30:18,USR037,10.15.2.46,cnn.com,23792,37906
2026-05-31 14:30:47,USR043,10.15.2.52,miro.com,24914,1362457
2026-05-31 14:34:59,USR022,10.15.2.31,reuters.com,27732,17598
2026-05-31 14:35:55,USR021,10.15.2.30,sueddeutsche.de,30874,180730
2026-05-31 14:38:29,USR009,10.15.2.18,bing.com,6789,1249068
2026-05-31 14:39:19,USR034,10.15.2.43,raw.githubusercontent.com,37292,246305
2026-05-31 14:58:25,USR038,10.15.2.47,cloudflare.com,9397,994854
2026-05-31 14:58:32,USR032,10.15.2.41,coursera.org,36779,1158798
2026-05-31 14:59:56,USR047,10.15.2.56,outlook.office365.com,22828,253140
2026-05-31 15:04:44,USR040,10.15.2.49,w3schools.com,2628,1340151
2026-05-31 15:04:51,USR021,10.15.2.30,cloud.google.com,16624,656433
2026-05-31 15:05:17,USR035,10.15.2.44,office.com,28394,617412
2026-05-31 15:07:50,USR003,10.15.2.12,notion.so,7484,117160
2026-05-31 15:09:37,USR020,10.15.2.29,fedex.com,44069,289140
2026-05-31 15:15:36,USR045,10.15.2.54,arxiv.org,17426,798039
2026-05-31 15:17:38,USR010,10.15.2.19,telekom.de,18893,714908
2026-05-31 15:19:21,USR027,10.15.2.36,stackexchange.com,5375,1115508
2026-05-31 15:24:17,USR024,10.15.2.33,adobe.com,5422,1046983
2026-05-31 15:26:58,USR020,10.15.2.29,pypi.org,48906,630768
2026-05-31 15:28:33,USR027,10.15.2.36,accounts.google.com,1989,56835
2026-05-31 15:28:57,USR019,10.15.2.28,stackoverflow.com,21979,389503
2026-05-31 15:31:49,USR046,10.15.2.55,pypi.org,6599,290200
2026-05-31 15:32:24,USR034,10.15.2.43,coursera.org,40012,1259338
2026-05-31 15:35:23,USR007,10.15.2.16,confluence.com,24258,239762
2026-05-31 15:41:27,USR007,10.15.2.16,sap.com,17814,701998
2026-05-31 15:46:17,USR021,10.15.2.30,hs-mainz.de,8608,384979
2026-05-31 15:48:14,USR037,10.15.2.46,w3schools.com,14413,1223021
2026-05-31 15:49:21,USR006,10.15.2.15,cdnjs.cloudflare.com,15672,104925
2026-05-31 15:50:19,USR018,10.15.2.27,adobe.com,20913,1155870
2026-05-31 15:52:41,USR049,10.15.2.58,sciencedirect.com,35975,169065
2026-05-31 15:54:05,USR046,10.15.2.55,techcrunch.com,36475,1212815
2026-05-31 15:54:38,USR045,10.15.2.54,bing.com,36286,625286
2026-05-31 15:55:49,USR036,10.15.2.45,atlassian.net,43616,625999
2026-05-31 15:56:06,USR007,10.15.2.16,telekom.de,26953,87432
2026-05-31 15:58:28,USR020,10.15.2.29,atlassian.net,28036,196966
2026-05-31 16:02:13,USR043,10.15.2.52,telekom.de,22340,566234
2026-05-31 16:03:23,USR048,10.15.2.57,paypal.com,3911,289082
2026-05-31 16:04:37,USR005,10.15.2.14,duckduckgo.com,6681,1235763
2026-05-31 16:06:32,USR001,10.15.2.10,w3schools.com,7501,1002293
2026-05-31 16:06:47,USR003,10.15.2.12,slack.com,31251,759340
2026-05-31 16:09:28,USR026,10.15.2.35,workday.com,36018,226166
2026-05-31 16:13:15,USR017,10.15.2.26,notion.so,10907,1241110
2026-05-31 16:15:05,USR036,10.15.2.45,cloudflare.com,16725,173985
2026-05-31 16:15:56,USR022,10.15.2.31,jsfiddle.net,11534,390244
2026-05-31 16:19:44,USR042,10.15.2.51,spiegel.de,37790,1471469
2026-05-31 16:23:25,USR007,10.15.2.16,welt.de,41842,37327
2026-05-31 16:26:00,USR031,10.15.2.40,welt.de,14814,1487122
2026-05-31 16:28:51,USR009,10.15.2.18,cdnjs.cloudflare.com,11599,1433197
2026-05-31 16:29:45,USR033,10.15.2.42,outlook.office365.com,16136,857450
2026-05-31 16:31:20,USR001,10.15.2.10,dropbox.com,45156,1098758
2026-05-31 16:34:59,USR018,10.15.2.27,support.microsoft.com,38294,395320
2026-05-31 16:35:17,USR032,10.15.2.41,linkedin.com,36385,500937
2026-05-31 16:36:18,USR004,10.15.2.13,jira.com,28662,444514
2026-05-31 16:37:51,USR040,10.15.2.49,yahoo.com,44204,816620
2026-05-31 16:42:17,USR013,10.15.2.22,udemy.com,35088,615849
2026-05-31 16:44:16,USR023,10.15.2.32,linkedin.com,9426,850341
2026-05-31 16:45:11,USR038,10.15.2.47,apple.com,27470,1214849
2026-05-31 16:46:51,USR019,10.15.2.28,zeit.de,18152,524255
2026-05-31 16:47:35,USR040,10.15.2.49,confluence.com,8668,1484485
2026-05-31 16:53:26,USR027,10.15.2.36,linkedin.com,17211,1361662
2026-05-31 16:55:38,USR039,10.15.2.48,cloudflare.com,33115,5046
2026-05-31 17:02:12,USR008,10.15.2.17,welt.de,27077,1240866
2026-05-31 17:03:31,USR013,10.15.2.22,faz.net,49441,532445
2026-05-31 17:06:45,USR045,10.15.2.54,portal.azure.com,8901,1211251
2026-05-31 17:12:35,USR012,10.15.2.21,github.com,42496,1218776
2026-05-31 17:18:35,USR008,10.15.2.17,computerbase.de,44476,523729
2026-05-31 17:18:36,USR009,10.15.2.18,spiegel.de,47100,86318
2026-05-31 17:19:30,USR015,10.15.2.24,outlook.office365.com,16883,99652
2026-05-31 17:19:41,USR047,10.15.2.56,wikimedia.org,5231,1436594
2026-05-31 17:21:53,USR026,10.15.2.35,stripe.com,9213,459463
2026-05-31 17:22:16,USR018,10.15.2.27,wiwo.de,7880,1206970
2026-05-31 17:25:31,USR001,10.15.2.10,stackoverflow.com,43219,442831
2026-05-31 17:25:43,USR046,10.15.2.55,arxiv.org,7759,1462087
